review_score,review_text,sentimento,x,y
5,"Gostei, foi entregue no prazo acertado.",Muito Positivo,14.82044,9.165603
2,Comprei um secador da linha Collor e veio um da linha rainbow. Tentei devolver no site e aparece a mensagem que não é possível a troca.,Negativo,7.707201,12.024191
1,PRODUTO NÃO CHEGOU DENTRO DO PRAZO INFORMADO,Muito Negativo,12.855985,2.0066054
5,Adorei!,Muito Positivo,12.235917,7.0874457
5,"Uma loja segura e responsável, recomendo pois são muito organizado e preocupado com a satisfação do cliente.",Muito Positivo,12.261798,12.611807
5,"Produtos entregues em tempo hábil e conforme o anunciado.
Obrigada",Muito Positivo,14.261504,11.955883
5,"Prezados,
Parabéns pela eficiência, o produto chegou antes do prazo estipulado e em bom estado. ",Muito Positivo,15.255586,10.878571
5,"Melhor preço e entrega super rápida, sou fregues a muito tempo, loja totalmente confiável...",Muito Positivo,12.62814,12.081994
5,"ótimo produto, atendeu as exigências.",Muito Positivo,13.446591,13.235578
3,gostei do kit e recomendo essa loja,Neutro,12.024989,12.66908
5,Ótima loja e produtos,Muito Positivo,12.078637,12.920123
5,Super rápido a entrega. Ficou surpresa com a rapidez.,Muito Positivo,13.283945,8.966057
5,Gostei muito ,Muito Positivo,12.308727,7.258502
4,Boa empresa entregou antes doi prazo. Produto em perfeito estado.,Positivo,14.476197,11.544519
1,Muito insatisfeita pois eu comprei o produto não recebi e não tenho nenhuma posição de como devo proceder para obter o produto ou receber meu dinheiro de volta. Sinceramente eu gostaria de uma solução,Muito Negativo,7.8845506,11.688803
5,compra eficiente estou satisfeita,Muito Positivo,12.128759,11.678394
1,"Bom dia, Não recomendo está loja, pois a mesmo demorou entregar, entregou faltando itens e com a nota fiscal emitida errada!",Muito Negativo,8.314041,12.109999
4,chegou antes do prazo ,Positivo,16.045324,9.3161545
4,"Produto muito bom, chegou antes do prazo!",Positivo,14.992733,10.1153345
5,"O produto deu certo ,muito obrigado",Muito Positivo,13.722902,11.710728
3,"Podia melhorar apenas o tempo de entrega.
Recebi no tempo previsto, mais poderia ter menor prazo.
Recebi o produto como especificado. 
Recomendo sim.
",Neutro,9.9704485,12.006431
5,Adorei a agilidade ,Muito Positivo,12.321511,7.25406
5,Produdo chegou antes do previsto. Nota 10.,Muito Positivo,15.972313,10.834011
3,Recebi todos os outros pendentes que comprei ...esta faltando o branco,Neutro,7.656228,10.421775
5,e otima loja ok,Muito Positivo,13.435861,5.1779466
5,Tudo nos conformes recebido direito ,Muito Positivo,13.540784,5.6182594
5,"Gostei por conta da rapidez. Se vcs continuarem assim, vão ter cada dia mais clientes. Eu serei um fiel. ",Muito Positivo,12.021238,11.567872
4,"Entrega rápida, a qualidade da granola não é tao boa.",Positivo,9.623937,9.220218
5,"MT bom produto, lindo , amei.",Muito Positivo,13.311095,13.0336075
4,"Faltou ter os produtos q realmente queria, comprei por falta opção",Positivo,8.3219185,10.86643
1,"Comprei dois produtos e ambos, mesmo enviados em dias diferentes, estão como em ""dificuldade na entrega"" segundo o rastreamento dos Correios. O que nunca me aconteceu antes.",Muito Negativo,7.27032,10.679583
5,As malas parecem ser ótimas vou testar em breve,Muito Positivo,11.697093,10.733803
1,"Fui até os Correios do outro lado da cidade buscar a encomenda, a caixa veio com as especificações corretas do produto mas ele não possui HD de 1.5 tb veio hd de 290 GB. Temos que resolver ",Muito Negativo,7.2346926,11.830656
4,Só achei o tamanho do saco menor do que o original que vem no aspirador,Positivo,10.523609,10.240899
2,"Recomendo pois é a primeira vez que acontece, mas pedi a devolução pq o produto veio sem acessórios, diferente da propaganda. Esperando lannister dar retorno.",Negativo,8.48129,10.988527
5,Entrega dentro do prazo. Bom produto. Ótimo preço,Muito Positivo,13.865442,11.73348
5,"Produto chegou antes do prazo e em perfeito estado, veio embalado com várias camadas de proteção. A guitarra é linda! Muito bom, recomendo!",Muito Positivo,14.619597,11.016218
4,Muito bom.,Positivo,12.923359,5.172578
5,"Ótimo produto entrega dentro do prazo empresa confiável.

Grato!",Muito Positivo,14.040116,11.963026
5,"Produto bom, forte e bom acabamento",Muito Positivo,14.052013,14.032257
1,"Além de receber o produto errado, não consegui efetuar a troca, devido a ineficiência do sistema, que não oferece ajuda suficiente. ",Muito Negativo,7.934535,11.699349
2,"Demorou muito, nao prestei atenção na hora da compra, pq sempre me entregam em poucos dias.",Negativo,8.927271,12.252406
5,Chegou tudo certo e correto ,Muito Positivo,13.829481,5.5216427
2,A loja recomendo mas não o produto que escolhi. Desejo ser ressarcido. Lençol de sétimo áspero só de por aí mão nem tirei da embalagem. ,Negativo,8.51275,10.822127
4,"Muito boa , entregue dentro do.prazo!",Positivo,13.053473,6.3626966
3,Dentro do que eu esperava do produto ,Neutro,13.924155,10.836678
1,Pedi duas canetas e apenas uma foi entregue!,Muito Negativo,7.164621,9.965637
4,Recomendo ,Positivo,11.146184,-6.0194807
5,"Chegou tudo nos conformes,dentro do prazo e de excelente qualidade as pulseiras,recomendo.",Muito Positivo,14.992264,11.623823
5,"Gostei muito, entregaram antes do previsto.",Muito Positivo,14.824035,9.060187
2,"Foram comprados 2 produtos, que seriam entregues pelo mesma loja e fornecedor. Entretanto, somente um dos produtos foi entregue. O outro não foi, e consta no sistema como enviado.
Sem resposta da loj",Negativo,7.5825777,11.014843
5,"A princípio tudo certo, ainda não testei pois eh um presente para o Natal.",Muito Positivo,9.026041,13.265137
1,"Recebi o e-mail perguntando se eu recebi meu produto, porem já passou do prazo de entrega e ainda NÃO recebi meu produto, e diz que se eu não responder o e-mail seria dado como produto entregue.",Muito Negativo,7.4062147,12.275607
3,"Gostei do produto será muito útil, recomendo a loja.",Neutro,12.982515,11.828589
1,Eles fizeram a minha mãe assinar uma NF de duas unidades e foi entregue somente uma.,Muito Negativo,6.889487,10.14211
4,tudo certo,Positivo,13.640643,5.060556
5,"produto chegou antes do prazo e corresponde ao anúncio
",Muito Positivo,15.727843,11.023931
5,Obrigada ... Pela atenção e rapidez. ,Muito Positivo,14.50837,7.2502346
5,Entrega antes do prazo,Muito Positivo,16.062426,8.572926
1,"Fiquei muito descontente, comprei o perfume masculino de presente e mandei entregar para a pessoa. Mas para a minha infelicidade, chegou o perfume feminino!!!!!!",Muito Negativo,10.077919,10.530509
5,"Amei, vou comprar outro. ",Muito Positivo,12.012297,11.156955
5,MUITO BOM A ENTREGA E O PRODUTO,Muito Positivo,12.648225,2.0709417
5,A encomenda chegou antes do prazo. Muito bom!,Muito Positivo,15.421818,9.735097
2,"BOM DIA VENHO INFORMAR QUE O PRODUTO NÃO FOI ENTREGUE EM MINHA RESIDENCIA, FAZENDO COM QUE EU GASTASSE DUAS VEZES , UMA COM TAXA DE ENTREGA E OUTRA COM A NECESSIDADE DE IR BUSCAR NOS CORREIOS. ",Negativo,12.690911,2.2009916
3,"Serei cliente c frequência..
",Neutro,11.868536,11.915194
5,tudo ocorreu conforme o prometido,Muito Positivo,13.284927,5.785412
3,"O produto que comprei, modelo oval branco,recebi modelo redondo dourado. Pulseira correta.",Neutro,14.075335,11.134475
5,xxxxx,Muito Positivo,15.016361,0.86352557
4,"Achei o produto de baixa qualidade, no mais, tudo dentro dos conformes ",Positivo,9.705367,10.413664
4,"Quanto à entrega do produto tudo certo, apenas achei o produto de material muito fraco.",Positivo,9.84694,10.255941
4,"Apesar da demora na entrega pois o produto faltava em estoque mas estava a venda , o problema foi solucionado e o produto satisfez a expectativa ",Positivo,9.74078,11.146769
3,"O produto veio de acordo com o descrito no anúncio, exceto pelas 4 presilhas que prendem no banco, elas são muito fracas!! Uma pinscher conseguiu como peso do corpo dela fazer a presilha abrir...",Neutro,9.401778,10.328075
5,"Chegou até antes do prazo.... Muito obrigado
",Muito Positivo,15.412299,9.055176
5,Sempre bom compra na stark,Muito Positivo,11.725988,11.837025
3,"O prazo de entraga poderia ser menor.
O prazo foi cumprido.
O produto veio corretamente .",Neutro,15.32506,11.712453
5,Muito bom,Muito Positivo,18.33049,-3.1931677
5,"Produto ótimo, entrega super rápida",Muito Positivo,12.998812,9.793025
5,"Muito bom,",Muito Positivo,12.935673,5.1806526
1,Eu ainda não recebi o produto,Muito Negativo,9.11754,13.109577
1,A entrega não foi realizada até o momento.,Muito Negativo,7.910556,13.077731
5,"Super indico, ótimo atendimento e entrega super rápida ",Muito Positivo,13.46096,9.337627
1,Nunca mais compro pelo parceiro targaryen nao tem padrao de qualidade falta respeito com o consumidor ,Muito Negativo,8.496621,11.682139
5,A manta é muito bonita e um tecido muito bom! Recomendo,Muito Positivo,11.302919,9.08927
5,Recomendo ,Muito Positivo,11.139182,-6.0158596
5,Recomendo.,Muito Positivo,14.836523,4.7572274
4,Muito bom,Positivo,18.322638,-3.185384
1,Loja sem credibilidade. ,Muito Negativo,9.022377,8.830903
4,Dentro do prazo,Positivo,15.772829,8.526117
5,Gostei do produto. Veio certinho e bem embalado. Até vieram alguns a mais. Recomendo! ,Muito Positivo,12.61908,10.725234
3,"Produto entregue antes da data prevista. Gostei muito! Tecido bem clarinho e fino, é o voilzinho mesmo.",Neutro,12.629571,10.645003
5,Show,Muito Positivo,14.544102,0.9404216
5,"Perfume de um aroma muito agradável, ideal para os dias e noites quentes de verão.",Muito Positivo,13.0297575,12.875092
5,Ótima mercadoria.entrega bem antes do prazo.,Muito Positivo,14.541907,11.681952
2,Infelizmente demorou um pouco para chegar.,Negativo,7.8465977,13.369513
4,"Produto veio correto, porém a cor veio trocado.",Positivo,7.937853,8.979117
4,"Muito Bom atendimento, e cumprimento do prazo",Positivo,14.300473,8.709502
1,"Na minha avaliação considero o produto como não entregue pois está fora das especificações da minha compra no site o correto seria com a capacidade de 3 litros ao invés disto recebi um produto de 0,7l",Muito Negativo,8.79167,10.70627
3,Bom,Neutro,15.997897,0.6983883
5,Gostei muito do atendimento rapidez ,Muito Positivo,13.823247,8.386524
4,Entregue no prazo. Tudo OK.,Positivo,15.487167,8.417176
5,Produto muito bom recebi antes do proso recomendo a todos,Muito Positivo,13.172941,11.466904
5,Produto excelente!,Muito Positivo,13.707457,13.764555
2,Gostei muito ,Negativo,12.330198,7.268462
4,Comercialização nos padrões ,Positivo,13.689851,12.432751
5,"Veio no tempo certo e direito achei a bolsa pequena, pequena demais mas gostei tá valendo ",Muito Positivo,10.614145,10.100586
4,Tudo ok.,Positivo,13.766613,5.230029
2,No dia 6/8 recebi o produto. Como era diferente do tamanho solicitado e a qualidade abaixo da esperada solicitei o cancelamento. Até o momento não recebi nada a respeito do cancelamento.,Negativo,7.8856997,12.433778
1,"Cobraram o Frete e tive que retirar nos correios, ao chegar a entrega estava incompleta!!! Não comprem porque o pós venda não existe pelo jeito!!!",Muito Negativo,7.7402706,11.999419
5,Gostei muito do puff,Muito Positivo,12.31762,7.2525454
1,"O prazo de entrega era até o dia 16/03 e ainda não recebi, comprei para dar de presente esperando que chegasse até o dia do prazo e não foi o que aconteceu. ",Muito Negativo,7.933879,13.172311
3,"Ao contrário do que era anunciado, o jogo de tapetes automotivo NÃO se encaixou corretamente no Citroen Aircross 2018, principalmente o do motorista. Mesmo cortando partes dele NÃO ficou legal.",Neutro,9.376242,9.851494
4,Recebi o produto dentro do prazo estabelecido. Loja confiável.,Positivo,14.463914,11.15622
5,muito satisfeito recebi o produto com 22 dias de antecedencia ,Muito Positivo,13.643657,10.741532
1,É a primeira vez que compro pela stark e o prazo dado da entrega foi de 17 dias e hoje dia 02/05 não recebi e o site é de difícil navegação.,Muito Negativo,7.9534254,13.046698
3,"Entregue no prazo,muito bonita a mesinha igual ao anúncio.
Pena que veio com um lascado no laqueado!!!!
",Neutro,15.27352,9.088825
5,Produto entregue no prazo,Muito Positivo,15.375552,12.558663
1,Produto diferente do que foi anunciado.,Muito Negativo,8.733453,10.488605
1,"Fazem entrega em horário comercial. Nesse período, estamos trabalhando para pagar o que encomendamos ",Muito Negativo,15.068458,12.145459
4,Parabéns a entrega rápida,Positivo,13.823467,9.2125435
3,produto entregue no prazo,Neutro,15.367786,12.545024
1,"Só acuso o recebimento de uma cadeira, sendo que eu comprei duas",Muito Negativo,7.0817895,9.373685
5,Chegou antes do prazo e é muito lindo,Muito Positivo,15.648275,9.367015
3,"Estou satisfeito com a entrega no prazo, mas o box veio todo amassado. E gostaria de fazer uma troca por um box não avariado.",Neutro,10.206607,11.047122
2,"Rastreio falho,produto ficou parado na postagem.",Negativo,8.957092,10.544546
1,Comprei dois tapetes laváveis para cães São Pet me entregaram 1 (um) e na cor diferente comprei azul entregaram rosa.,Muito Negativo,7.165435,9.850005
5,Boa,Muito Positivo,14.677777,2.1610978
1,"Recebi o produto antes do prazo, ok. Porem o produto veio cheio de avarias, arranhões em várias partes, descascado, e a parte de encaixar não encaixava, enfim, acabei de solicitar a devolução.",Muito Negativo,8.931286,10.980858
4,produto como solicitado,Positivo,14.687169,12.669832
5,Produto chegou antes do prazo.,Muito Positivo,15.935247,10.81336
5,Produtos entregues bem antes do prazo.,Muito Positivo,15.794164,11.959254
5,Chegou antes do previsto,Muito Positivo,16.09687,9.423111
5,"Adorei, recomendo",Muito Positivo,13.019473,6.854106
5,excelente,Muito Positivo,16.2201,4.7689066
1,"Boa tarde
O produto que comprei não chegou! Chegou somente a nota fiscal pelo correio. Absurdo!!!
Minha sobrinha recebeu dos correios um envelope endereçado a mim, quando abri só tinha a nota fiscal",Muito Negativo,7.6033483,11.9725065
4,Produto e entrega superou a expectativa.,Positivo,14.594328,10.636987
5,produto chegou no prazo,Muito Positivo,15.313714,11.876042
5,"Excelente vendedor, rápido e material de primeira recomendo",Muito Positivo,12.927901,10.334294
1,Comprei dois produtos iguais e so me entregaram um. Ainda estou no aguardo da entrega do segundo que nao venho.,Muito Negativo,7.2559958,10.626278
4,O produto demorou um pouco para chegar. Não sei direito como funciona a logística da entrega. Mas agora está tudo bem.,Positivo,9.909145,11.798547
5,"vei tudo certinho, recomendo! ",Muito Positivo,13.4748955,7.1030817
1,"Adquiri um kit Rivera 5 peças não recebi o cobre leito,veio um lençol muito fino que não é um cobre leito.
gostaria que fosse trocado pelo produto que adquiri no site.",Muito Negativo,8.311861,10.572147
5,Ótimo produto e entrega super rápida,Muito Positivo,12.898329,9.851563
4,"entregas via transportadora muito demorada
",Positivo,13.484993,8.787177
1,"consta que está em transporte desde o dia
25/03/2018 
11:16 
LONDRINA / PR para RIO DE JANEIRO / RJ
espero recebe uma resposta ao meu pedido",Muito Negativo,8.576836,13.159491
5,"eu daria nota 10 , chegou antes do tempo",Muito Positivo,15.576248,9.238697
1,"Não deviam dizer que tinham o produto 
",Muito Negativo,8.326199,10.888075
5," A entrega do produto foi feito antes do prazo, recomendo",Muito Positivo,15.608088,11.049476
4,"Capinha perfeta, como uma luva. Pelicula não ficou perfeita, com algumas bolhas de ar nos extremos",Positivo,9.160814,9.06307
1,Não obtive nenhum retorno até a presente data qnto a entrega do meu pedido. Não estão cumprindo com o proposto. Não recomendo.,Muito Negativo,7.310263,12.719316
5,Muito bom ,Muito Positivo,18.334278,-3.1970267
5,Excelente atendimento e respeito ao prazo.,Muito Positivo,14.3138685,8.668637
4,Bom,Positivo,16.074202,0.6445952
3,As compras demoram muito para serem entregues ,Neutro,9.585992,12.160627
